Name,Position,Primary Functional Role,Official Alternative Functional Roles,Official Eligible Functional Roles,Primary Functional Role Suitability,Best Official Alternative Functional Role,Best Official Alternative Role Suitability,Learned Role Rank 1,Learned Role Rank 1 Probability,Learned Role Rank 2,Learned Role Rank 2 Probability
Fernando Ovelar,Right Midfielder,Wide Midfielder,Winger|Striker,Wide Midfielder|Winger|Striker,0.5580816547373865,Winger,0.3916527166146098,Wide Midfielder,0.5580816547373865,Winger,0.3916527166146098
Norman Bassette,Striker,Striker,,Striker,0.7628500071554623,,,Striker,0.7628500071554623,Winger,0.1359482297263812
Kader Keïta,Defensive Midfielder,Defensive Midfielder,Central Midfielder,Defensive Midfielder|Central Midfielder,0.9167505117063856,Central Midfielder,0.02350197992143425,Defensive Midfielder,0.9167505117063856,Center Back,0.05882559554771675
Frederik Ihler,Striker,Striker,,Striker,0.9557879067198896,,,Striker,0.9557879067198896,Wide Midfielder,0.02186207252209075
Daniel Håkans,Left Midfielder,Wide Midfielder,Winger,Wide Midfielder|Winger,0.47014262595018047,Winger,0.5142150723117933,Winger,0.5142150723117933,Wide Midfielder,0.47014262595018047
Valentín Depietri,Left Midfielder,Wide Midfielder,Attacking Midfielder|Winger,Wide Midfielder|Attacking Midfielder|Winger,0.4761733911379153,Winger,0.5041420990100739,Winger,0.5041420990100739,Wide Midfielder,0.4761733911379153
Marko Farji,Left Winger,Winger,Central Midfielder|Wide Midfielder,Winger|Central Midfielder|Wide Midfielder,0.529097869114096,Wide Midfielder,0.44003115510988716,Winger,0.529097869114096,Wide Midfielder,0.44003115510988716
Miguel Silva,Left Back,Fullback,Wide Midfielder,Fullback|Wide Midfielder,0.9440403683845022,Wide Midfielder,0.002996770147573693,Fullback,0.9440403683845022,Center Back,0.051525835227228374
Thomas Claes,Central Midfielder,Central Midfielder,Defensive Midfielder,Central Midfielder|Defensive Midfielder,0.7399239829545705,Defensive Midfielder,8.879646633247999e-05,Central Midfielder,0.7399239829545705,Attacking Midfielder,0.25853936842752945
Jordan McGhee,Right Back,Fullback,Center Back,Fullback|Center Back,0.15814546858663278,Center Back,0.6345324199817869,Center Back,0.6345324199817869,Defensive Midfielder,0.19954873927260466
Assan Ceesay,Striker,Striker,,Striker,0.9828814399378659,,,Striker,0.9828814399378659,Winger,0.008710091619880535
Elías Már Ómarsson,Striker,Striker,Wide Midfielder|Winger,Striker|Wide Midfielder|Winger,0.7424417313592694,Winger,0.13948409095951841,Striker,0.7424417313592694,Winger,0.13948409095951841
Erwin Junior Sánchez,Attacking Midfielder,Attacking Midfielder,Central Midfielder,Attacking Midfielder|Central Midfielder,0.8960286678773401,Central Midfielder,0.030819690886721235,Attacking Midfielder,0.8960286678773401,Winger,0.03443464030510894
Huang Zhengyu,Defensive Midfielder,Defensive Midfielder,Central Midfielder,Defensive Midfielder|Central Midfielder,0.5297445310495578,Central Midfielder,0.010821132737043366,Defensive Midfielder,0.5297445310495578,Fullback,0.2711121245129353
Bryan Lasme,Striker,Striker,Wide Midfielder|Winger,Striker|Wide Midfielder|Winger,0.9095930670823865,Wide Midfielder,0.0678160809554782,Striker,0.9095930670823865,Wide Midfielder,0.0678160809554782
Hicham Mahou,Left Midfielder,Wide Midfielder,Striker|Winger,Wide Midfielder|Striker|Winger,0.560427122676144,Winger,0.33757769205767735,Wide Midfielder,0.560427122676144,Winger,0.33757769205767735
Nias Hefti,Left Back,Fullback,Wide Midfielder,Fullback|Wide Midfielder,0.9925195761790789,Wide Midfielder,0.005746228852255555,Fullback,0.9925195761790789,Wide Midfielder,0.005746228852255555
Kajetan Szmyt,Right Midfielder,Wide Midfielder,Winger,Wide Midfielder|Winger,0.4170332729537503,Winger,0.4249004167870876,Winger,0.4249004167870876,Wide Midfielder,0.4170332729537503
Rob Apter,Right Midfielder,Wide Midfielder,Winger,Wide Midfielder|Winger,0.5368574245336242,Winger,0.43797358156826144,Wide Midfielder,0.5368574245336242,Winger,0.43797358156826144
Ilias Bronkhorst,Right Back,Fullback,Wide Midfielder,Fullback|Wide Midfielder,0.9824225106204285,Wide Midfielder,0.009311903960976583,Fullback,0.9824225106204285,Wide Midfielder,0.009311903960976583
Yahav Gurfinkel,Left Back,Fullback,Wide Midfielder,Fullback|Wide Midfielder,0.9995596372706912,Wide Midfielder,0.0002582522087442679,Fullback,0.9995596372706912,Wide Midfielder,0.0002582522087442679
Medrano,Left Back,Fullback,Wide Midfielder,Fullback|Wide Midfielder,0.9908239491487505,Wide Midfielder,0.008312335823333815,Fullback,0.9908239491487505,Wide Midfielder,0.008312335823333815
Edvin Austbø,Left Winger,Winger,Wide Midfielder,Winger|Wide Midfielder,0.3960965354589144,Wide Midfielder,0.5679509663196699,Wide Midfielder,0.5679509663196699,Winger,0.3960965354589144
Saidou Alioum,Left Winger,Winger,Wide Midfielder,Winger|Wide Midfielder,0.5981251070902025,Wide Midfielder,0.2787619171065352,Winger,0.5981251070902025,Wide Midfielder,0.2787619171065352
Robert-Jan Vanwesemael,Right Midfielder,Wide Midfielder,Fullback|Central Midfielder,Wide Midfielder|Fullback|Central Midfielder,0.6024204688322147,Fullback,0.14120583713713497,Wide Midfielder,0.6024204688322147,Fullback,0.14120583713713497
Adrián Fernández,Left Winger,Winger,Wide Midfielder|Attacking Midfielder,Winger|Wide Midfielder|Attacking Midfielder,0.02450483631711509,Attacking Midfielder,0.8776206789591817,Attacking Midfielder,0.8776206789591817,Striker,0.08627864166213747
Jan Lucumí,Right Winger,Winger,Wide Midfielder,Winger|Wide Midfielder,0.45211291692817923,Wide Midfielder,0.5287516444731909,Wide Midfielder,0.5287516444731909,Winger,0.45211291692817923
Beni Mpanzu,Left Back,Fullback,Wide Midfielder|Center Back,Fullback|Wide Midfielder|Center Back,0.9895141053355707,Wide Midfielder,0.007309439931938971,Fullback,0.9895141053355707,Wide Midfielder,0.007309439931938971
Kim In Sung,Right Midfielder,Wide Midfielder,Striker|Winger,Wide Midfielder|Striker|Winger,0.6217345902248087,Winger,0.34380663209519413,Wide Midfielder,0.6217345902248087,Winger,0.34380663209519413
Joe Rafferty,Right Back,Fullback,Center Back|Wide Midfielder,Fullback|Center Back|Wide Midfielder,0.9408096437365476,Center Back,0.0451747818683085,Fullback,0.9408096437365476,Center Back,0.0451747818683085
Jason Kerr,Center Back,Center Back,,Center Back,0.9572107787599239,,,Center Back,0.9572107787599239,Defensive Midfielder,0.04179388411234253
Ibrahima Camará,Defensive Midfielder,Defensive Midfielder,Central Midfielder,Defensive Midfielder|Central Midfielder,0.7189001922575431,Central Midfielder,0.014654614375445746,Defensive Midfielder,0.7189001922575431,Center Back,0.25629012093162223
Charles-Andreas Brym,Striker,Striker,Wide Midfielder,Striker|Wide Midfielder,0.5028985048664817,Wide Midfielder,0.20610277311345485,Striker,0.5028985048664817,Winger,0.2835847154300921
Dylan Nealis,Right Back,Fullback,Center Back|Wide Midfielder,Fullback|Center Back|Wide Midfielder,0.19500972265033376,Center Back,0.7537343334638053,Center Back,0.7537343334638053,Fullback,0.19500972265033376
Ricardo Lagos,Left Back,Fullback,Wide Midfielder,Fullback|Wide Midfielder,0.7875476762431977,Wide Midfielder,0.006643726783089329,Fullback,0.7875476762431977,Defensive Midfielder,0.12031046061589121
Adam Gabriel,Right Back,Fullback,Wide Midfielder,Fullback|Wide Midfielder,0.7823374945056826,Wide Midfielder,0.0025521471946949948,Fullback,0.7823374945056826,Center Back,0.210489566626681
Simone Trimboli,Defensive Midfielder,Defensive Midfielder,Central Midfielder,Defensive Midfielder|Central Midfielder,0.8388721339403711,Central Midfielder,0.15943017951051633,Defensive Midfielder,0.8388721339403711,Central Midfielder,0.15943017951051633
Soichiro Kozuki,Right Midfielder,Wide Midfielder,Winger,Wide Midfielder|Winger,0.5885032057832011,Winger,0.37338351980476014,Wide Midfielder,0.5885032057832011,Winger,0.37338351980476014
Mahamadou Nagida,Left Back,Fullback,Wide Midfielder,Fullback|Wide Midfielder,0.9968929551459862,Wide Midfielder,0.0025025916181231653,Fullback,0.9968929551459862,Wide Midfielder,0.0025025916181231653
Barnabás Nagy,Left Back,Fullback,Wide Midfielder,Fullback|Wide Midfielder,0.8431131444292022,Wide Midfielder,4.058868366371429e-05,Fullback,0.8431131444292022,Center Back,0.14198675425417476
Owen Dale,Right Midfielder,Wide Midfielder,Fullback,Wide Midfielder|Fullback,0.52082058453024,Fullback,1.3610453652179974e-07,Wide Midfielder,0.52082058453024,Winger,0.4510042702636967
Danilo Wiebe,Defensive Midfielder,Defensive Midfielder,Central Midfielder|Center Back,Defensive Midfielder|Central Midfielder|Center Back,0.9283985810688147,Center Back,0.03710795731679765,Defensive Midfielder,0.9283985810688147,Center Back,0.03710795731679765
Arvid Brorsson,Center Back,Center Back,,Center Back,0.0535847262258003,,,Defensive Midfielder,0.6789763477805572,Central Midfielder,0.2611039845792195
Omir Fernandez,Left Midfielder,Wide Midfielder,Attacking Midfielder|Winger,Wide Midfielder|Attacking Midfielder|Winger,0.7500729474572736,Winger,0.2116788021192168,Wide Midfielder,0.7500729474572736,Winger,0.2116788021192168
Santeri Hostikka,Left Midfielder,Wide Midfielder,Attacking Midfielder|Winger,Wide Midfielder|Attacking Midfielder|Winger,0.39226126316455084,Winger,0.5165998806084402,Winger,0.5165998806084402,Wide Midfielder,0.39226126316455084
Jack Iredale,Center Back,Center Back,,Center Back,0.24945376426907206,,,Fullback,0.6779419358657186,Center Back,0.24945376426907206
Lukas Schleimer,Attacking Midfielder,Attacking Midfielder,Striker|Wide Midfielder|Central Midfielder,Attacking Midfielder|Striker|Wide Midfielder|Central Midfielder,0.8507869257138021,Wide Midfielder,0.05733580373180422,Attacking Midfielder,0.8507869257138021,Winger,0.06434991409921521
Jack Currie,Left Back,Fullback,Wide Midfielder,Fullback|Wide Midfielder,0.9955047341065768,Wide Midfielder,0.003462474410497644,Fullback,0.9955047341065768,Wide Midfielder,0.003462474410497644
Georgios Koutsias,Striker,Striker,,Striker,0.18699058189926876,,,Winger,0.6813111571685708,Striker,0.18699058189926876
Mohamed Bouldini,Striker,Striker,,Striker,0.9980502144852633,,,Striker,0.9980502144852633,Attacking Midfielder,0.0014887537935868852
Samuel Rogers,Center Back,Center Back,,Center Back,0.9263795897049856,,,Center Back,0.9263795897049856,Defensive Midfielder,0.0695030756459521
Fabio Di Michele Sanchez,Left Back,Fullback,Wide Midfielder,Fullback|Wide Midfielder,0.9947670864873609,Wide Midfielder,0.00018420245789323636,Fullback,0.9947670864873609,Center Back,0.004725689099327117
Nachon Nsingi,Striker,Striker,,Striker,0.15957736986432675,,,Winger,0.4560372188266761,Wide Midfielder,0.3719533392075778
Tawanda Maswanhise,Left Winger,Winger,Striker|Wide Midfielder,Winger|Striker|Wide Midfielder,0.5074212122890617,Wide Midfielder,0.3362170635006721,Winger,0.5074212122890617,Wide Midfielder,0.3362170635006721
Agustín Nadruz,Defensive Midfielder,Defensive Midfielder,Central Midfielder|Center Back,Defensive Midfielder|Central Midfielder|Center Back,0.8021179457146002,Central Midfielder,0.17936405290369825,Defensive Midfielder,0.8021179457146002,Central Midfielder,0.17936405290369825
Christian Rasmussen,Right Winger,Winger,Striker|Wide Midfielder,Winger|Striker|Wide Midfielder,0.1532217566462005,Striker,0.7041361439948278,Striker,0.7041361439948278,Winger,0.1532217566462005
Matías Rocha,Center Back,Center Back,Fullback|Wide Midfielder,Center Back|Fullback|Wide Midfielder,0.8508900442521568,Fullback,0.011848652176746488,Center Back,0.8508900442521568,Defensive Midfielder,0.1344289282526854
Álex Calvo,Right Winger,Winger,Wide Midfielder,Winger|Wide Midfielder,0.36560269761638425,Wide Midfielder,0.5969016699012616,Wide Midfielder,0.5969016699012616,Winger,0.36560269761638425
Alessandro Arena,Attacking Midfielder,Attacking Midfielder,Wide Midfielder|Central Midfielder,Attacking Midfielder|Wide Midfielder|Central Midfielder,0.09536269323470692,Wide Midfielder,0.546573338995492,Wide Midfielder,0.546573338995492,Winger,0.35666150420260767
Tom Pouilly,Right Back,Fullback,Defensive Midfielder|Wide Midfielder,Fullback|Defensive Midfielder|Wide Midfielder,0.8714780990059294,Defensive Midfielder,0.050203479384112945,Fullback,0.8714780990059294,Defensive Midfielder,0.050203479384112945
Cristhian Solano,Left Midfielder,Wide Midfielder,Winger,Wide Midfielder|Winger,0.3246947567588689,Winger,0.6286266630338184,Winger,0.6286266630338184,Wide Midfielder,0.3246947567588689
Brian Cipenga,Left Midfielder,Wide Midfielder,Winger,Wide Midfielder|Winger,0.5472481568730339,Winger,0.38366815668030907,Wide Midfielder,0.5472481568730339,Winger,0.38366815668030907
Alisson,Left Winger,Winger,Wide Midfielder,Winger|Wide Midfielder,0.42272453745202654,Wide Midfielder,0.48377314990397136,Wide Midfielder,0.48377314990397136,Winger,0.42272453745202654
Jamie Reid,Striker,Striker,Wide Midfielder|Winger,Striker|Wide Midfielder|Winger,0.9851187098813362,Winger,0.008563297958700249,Striker,0.9851187098813362,Winger,0.008563297958700249
Ajibola Alese,Left Back,Fullback,Center Back,Fullback|Center Back,0.3630212393480964,Center Back,0.6360921982238931,Center Back,0.6360921982238931,Fullback,0.3630212393480964
Nishan Burkart,Left Midfielder,Wide Midfielder,Winger,Wide Midfielder|Winger,0.293102870994333,Winger,0.4239661630305784,Winger,0.4239661630305784,Wide Midfielder,0.293102870994333
Isaac Olaofe,Striker,Striker,Wide Midfielder|Winger,Striker|Wide Midfielder|Winger,0.9658504652539005,Winger,0.020676794463034085,Striker,0.9658504652539005,Winger,0.020676794463034085
Kamiel Van de Perre,Defensive Midfielder,Defensive Midfielder,Central Midfielder,Defensive Midfielder|Central Midfielder,0.7205154631401919,Central Midfielder,0.043844768336254746,Defensive Midfielder,0.7205154631401919,Fullback,0.23488202991435655
Filip Stojilković,Striker,Striker,,Striker,0.9943913657514949,,,Striker,0.9943913657514949,Winger,0.003056281744622608
Suleiman Camara,Left Midfielder,Wide Midfielder,Winger,Wide Midfielder|Winger,0.3921052262603696,Winger,0.5190940195056022,Winger,0.5190940195056022,Wide Midfielder,0.3921052262603696
Mamadou Diakhon,Right Midfielder,Wide Midfielder,Winger,Wide Midfielder|Winger,0.4515553871237982,Winger,0.4185990703829796,Wide Midfielder,0.4515553871237982,Winger,0.4185990703829796
Javi Rueda,Right Back,Fullback,Wide Midfielder,Fullback|Wide Midfielder,0.9989098518071386,Wide Midfielder,0.0008853492700337099,Fullback,0.9989098518071386,Wide Midfielder,0.0008853492700337099
Filip Luberecki,Left Back,Fullback,Wide Midfielder,Fullback|Wide Midfielder,0.9776669835031103,Wide Midfielder,0.0056696485040828885,Fullback,0.9776669835031103,Defensive Midfielder,0.010651731306425077
Yannis Lawson,Left Back,Fullback,Wide Midfielder,Fullback|Wide Midfielder,0.8714986554730899,Wide Midfielder,7.023347863028213e-05,Fullback,0.8714986554730899,Center Back,0.12596966925657127
Jon Toral,Attacking Midfielder,Attacking Midfielder,Wide Midfielder|Central Midfielder,Attacking Midfielder|Wide Midfielder|Central Midfielder,0.660271479479326,Wide Midfielder,0.14592507282073353,Attacking Midfielder,0.660271479479326,Wide Midfielder,0.14592507282073353
Cristian Penilla,Left Midfielder,Wide Midfielder,Winger|Attacking Midfielder,Wide Midfielder|Winger|Attacking Midfielder,0.4473464924832686,Winger,0.46419106086489836,Winger,0.46419106086489836,Wide Midfielder,0.4473464924832686
Andrija Novakovich,Striker,Striker,,Striker,0.9760016215660775,,,Striker,0.9760016215660775,Attacking Midfielder,0.011617600568379056
Jordan Gabriel,Right Back,Fullback,Wide Midfielder,Fullback|Wide Midfielder,0.9977615201788259,Wide Midfielder,0.0006281633840330635,Fullback,0.9977615201788259,Center Back,0.0014318293739226731
Sheriff Sinyan,Center Back,Center Back,,Center Back,0.9467830530093397,,,Center Back,0.9467830530093397,Defensive Midfielder,0.04817448277619152
Logan Ndenbe,Left Back,Fullback,Wide Midfielder,Fullback|Wide Midfielder,0.9960538721737341,Wide Midfielder,0.0011631618265249993,Fullback,0.9960538721737341,Defensive Midfielder,0.0018613295545681404
Daniel Popa,Striker,Striker,Wide Midfielder,Striker|Wide Midfielder,0.9707535751360755,Wide Midfielder,0.009936989621112434,Striker,0.9707535751360755,Winger,0.013903760255615228
Show,Defensive Midfielder,Defensive Midfielder,Central Midfielder,Defensive Midfielder|Central Midfielder,0.9753158712247942,Central Midfielder,0.006188091807384233,Defensive Midfielder,0.9753158712247942,Center Back,0.012276093303930601
Luca Schuler,Striker,Striker,,Striker,0.9997411688287439,,,Striker,0.9997411688287439,Attacking Midfielder,0.00014473256739782584
Ahmed Qasem,Left Winger,Winger,Wide Midfielder|Attacking Midfielder,Winger|Wide Midfielder|Attacking Midfielder,0.34029209652785014,Attacking Midfielder,0.394473588495033,Attacking Midfielder,0.394473588495033,Winger,0.34029209652785014
Aliou Baldé,Right Winger,Winger,Wide Midfielder,Winger|Wide Midfielder,0.5349882228013179,Wide Midfielder,0.4609663198722478,Winger,0.5349882228013179,Wide Midfielder,0.4609663198722478
Srđan Kuzmić,Right Back,Fullback,Wide Midfielder,Fullback|Wide Midfielder,0.9915723063284163,Wide Midfielder,0.0025938736687726466,Fullback,0.9915723063284163,Defensive Midfielder,0.003907513207831471
Rayan Lutin,Attacking Midfielder,Attacking Midfielder,Wide Midfielder|Central Midfielder,Attacking Midfielder|Wide Midfielder|Central Midfielder,0.28777293205939364,Central Midfielder,0.6500632169363183,Central Midfielder,0.6500632169363183,Attacking Midfielder,0.28777293205939364
