ID,Suitability: Attacking Midfielder,Suitability: Center Back,Suitability: Central Midfielder,Suitability: Defensive Midfielder,Suitability: Full Back,Suitability: Striker,Suitability: Wide Midfielder,Suitability: Winger
253607,,,69.41,63.53611019314116,,,,
253619,,,76.792,55.208761582774954,,,,
253651,,,,,74.566,,,
253693,49.545849431214336,,,,,,62.95594691603084,72.77199999999999
253694,,,,,,60.73237176168399,75.94200000000001,
253704,,,,,74.068,,,
253712,,,72.95400000000001,58.85180270735203,,,,
253713,,,,,74.15,,,
253715,,,,,,,74.424,55.777545032233085
253727,83.64,,67.66165610719032,,,,66.85780426027128,
253735,,,,,,72.568,,
253758,,,,75.23,,,,
253771,64.60952276872365,,75.76,,,55.296552676428746,,
253809,,79.66,,,,,,
253810,,,53.579971022452035,74.89,58.92763351362513,,,
253822,,,,76.25,,,,
253833,73.58,,65.0070131487229,,,,53.87748880688932,
253861,,,,,75.266,,,
253867,,,67.59639834059944,76.23,,,56.366968566643024,
253886,,,,,74.452,,,
253895,56.23593060386853,,,,,,60.49553376676881,74.642
253901,,,,,,,66.26966892713318,75.212
253902,,,,,60.22046642654777,,76.076,
253907,,,,,,,74.06,53.19461113909723
253910,,,,,,,69.55714740920854,76.104
253911,74.4,,,,,,61.337881192491274,54.44536299799056
253919,,,,,,73.544,,
253932,,,,,,76.162,,
253943,,,48.347030702643046,50.57438078819194,71.35,,,
253951,,79.23,,,,,,
253952,,,81.49,68.36948038453838,,,,
253953,,,,,,54.786541303465775,68.86499886729624,77.814
253969,,64.71892387730092,,,72.312,,,
253970,,,61.8827470920483,79.66,,,,
253974,,,70.33,55.94634809794331,,,,
253980,,,,,,56.97814419712706,59.77884112609737,77.318
254003,,77.08,,,,,,
254005,,,,75.41,66.68140099589563,,,
254022,,,,,,84.594,,
254028,,74.23,,52.16931453546093,,,,
254039,,,70.10845093436154,76.16,,,,
254048,,,61.216324425232884,,63.807134854812396,,78.84,
254062,,55.49672412257244,,76.75,,,,
254064,,,73.236,,57.67738822936309,,54.55922806629811,
254067,,,,,,74.386,66.95246132125031,55.83530558827505
254075,,,,,,61.37846569102796,75.562,
254084,,,77.52799999999999,57.026607903896455,55.87644789260764,,,
254088,83.51,,,,,,76.54468643595379,64.95919149561843
254094,,74.66,,,,,,
254113,49.745786236104884,,,,,,63.74229768309907,72.742
254117,,,,,,83.154,,
254120,,,80.062,,,,,
254121,,81.06,,,,,,
254125,,,,,,76.312,,
254131,72.79,,59.1685588568793,,,,53.34575923194238,
254135,49.48209520031255,,72.27,,,,,
254136,,,,,,,63.52734337402421,76.28
254142,,,62.94005872471234,80.7,61.750791710049775,,,
254143,,75.95,,,,,,
254148,,,,,,,79.122,63.88149502769473
254158,,,52.21636791392811,72.49,,,,
254172,,76.72,,,,,,
254173,,76.62,,,,,,
254176,,75.53,,,,,,
254188,,,74.25,54.76030916915084,,,,
254200,,,,,75.518,,,
254204,,,,,77.896,,,
254206,55.88199817056554,,71.31715645943686,,,,,78.312
254210,,,,,76.478,,,
254211,,53.55850526963399,,,75.582,,,
254220,,,,,,69.40265774212394,56.21578120364955,78.776
254225,,,,,,,82.262,62.38588928070187
254228,,75.08,,,,,,
254230,,,70.232,52.47817113046166,,,,
254234,,69.43061373099597,,74.77,,,,
254237,72.14,,,,,,59.87298017077667,54.94145065583755
254238,,,,,76.69200000000001,,54.20413886202417,
254243,,,70.97903033071059,85.08000000000001,65.90484088245383,,,
254244,,,,,,71.52799999999999,65.46541062513194,53.564382568896015
254245,,78.41,,,69.82859990941597,,,
254247,,,,,,80.55799999999999,,
254258,,,,,75.96600000000001,,,
254262,,67.95310243878843,,83.46000000000001,64.28066682361835,,,
254265,,75.89,,,,,,
254267,,,,,,73.76,,
254273,,,57.153588684532956,77.01,54.286045596234224,,,
254275,,,,,,72.464,,
254282,,73.78,,,,,,
254289,,75.19,,,59.28775786856759,,,
254294,,73.15400706855107,,,71.106,,,
254296,,,56.20667901293667,77.14,60.298887059096664,,,
254307,,,,,,,72.158,54.956245309162114
254310,,81.28999999999999,,,71.12074544175832,,,
254315,,,72.392,59.41158033768544,,,,
254327,,,,,74.812,,,
254333,62.77209204034337,,,,,,78.964,
254347,74.43,,,,,57.63543975388166,56.56376185158599,
254361,,77.06,,,,,,
254368,,,50.468124179610406,74.1,,,,
254373,,,76.156,55.87469191964021,,55.83673271146952,,
254422,,71.61,,,56.66753849076433,,,
254446,,,,,,52.185368475933835,74.39,54.314559947441616
254449,,,,,,78.826,,
254469,,,75.322,54.48591806726632,,,,
254470,,,,,77.27199999999999,,,
254480,60.47688662347983,,73.486,,,,56.178642678171535,
254482,,,,,,72.902,53.18190056641633,
254492,,,,,75.348,,,
254496,69.19,,61.89099611252415,,,,,
254501,,,,,,76.566,,
254503,,,,,,71.64,55.07332661689736,52.07744440455884
254507,,,,,,73.638,,
254514,,73.09,49.646643356672705,66.33450755762215,,,,
254522,,73.48,,,,,,
254525,,,,,,76.16,,
254529,,,,,77.518,,,
254537,,,,,77.032,,58.61366294033822,
254541,,,,,,,63.24942378012426,76.02799999999999
254548,,,,,82.584,,,
254551,,,,,,82.366,62.95706195663693,62.324875041373055
254556,,,,,,,74.36,54.541790139231956
254566,81.73,,,,,,76.20916538819623,64.30258693374229
254578,,,53.824967751022854,77.25,,,,
254579,,,71.14761592456252,79.84,59.56161410568731,,,
254585,,,,,,,77.654,55.064578765833716
254588,,72.82,,,,,,
254628,,,,,74.856,,,
254637,50.07143401179611,,73.438,,,,,
254638,,,,,79.436,,66.25693109406836,
254653,,,,,,78.386,,
254660,,,,,,,79.816,57.994703138654494
254672,,,,,75.282,,,
254680,,,74.814,57.687506281513045,,,,
254685,,,,,76.538,,,
254692,,,,,,54.74746805985392,62.37195346051364,76.072
254695,,,,78.09,69.42151990226054,,,
254703,,76.65,,,57.81637745632828,,,
254725,,,,,,73.256,,
254739,,,,,,,73.554,58.077029584202904
254750,,72.61,,,,,,
254752,,,,,,,78.026,62.09064181366689
254754,,,,72.92,71.53637782125176,,,
254756,,,,,,,75.502,62.067172271915275
254774,,,75.19200000000001,,,,,
254786,,,69.91518029201109,76.7,,,,
254787,,75.98,,56.293404123902256,,,,
254789,81.11,,68.34413838939679,,,,,
254796,,,,,,,77.35723888170935,85.83600000000001
254804,51.76015538050962,,73.80199999999999,,51.07323740534993,,,
254807,,,,,,,76.492,59.128404868912824
254817,,,,,63.253430987284716,,82.874,
254819,56.24425808615737,,75.364,,,,,
254822,,,,,78.59274926981047,,79.574,
254824,,,,,,78.332,,
254826,,76.26,,,,,,
254831,,,,,,,69.8204366421199,74.438
254840,,82.44,,,,,,
254849,,,,,,73.566,,
254858,,,,,,73.782,,
254859,,,,,,,74.286,54.035904154321756
254860,,,,,,,78.182,62.43247473462557
254871,,53.4892530843014,55.16163541544739,72.41,,,,
254887,,,65.892389807499,78.59,,,,
254890,53.28828666542095,,63.72384496576141,,,,72.964,
254894,,,,,,81.052,,
254899,,,,,77.4225398192603,,78.298,
254905,,,62.82364211262795,,56.07153381838895,,76.672,
254909,,,,83.54,77.70915717349621,,,
254910,,,,,57.97456008662647,,79.96000000000001,
254913,,53.873357704710415,,,75.488,,,
254914,69.47,,,,,,63.9871281998893,50.39390615068975
254925,,,,,,70.75,,
254928,,60.40022038313184,,77.72,56.667177591325995,,,
254941,,,,,74.97800000000001,,,
254943,,,,,,49.63983233761447,74.246,53.756997171433895
254945,,,71.50999999999999,,,,,
254951,51.03817578642034,,74.186,52.7092280998261,,,,
254961,,66.0863806176493,,,71.882,,,
254982,,,78.21600000000001,68.03076579829246,,,,
254994,,75.6,,,,,,
254996,,,,,78.882,,,
254998,,,,,,,71.746,52.69620510531256
255000,,,,,,80.77,,
255001,,,67.84184258639978,84.41,,,,
255002,50.27753548085218,,,,,,64.04057543479153,74.774
255008,,,,,76.78399999999999,,,
255009,69.60030506653187,,83.824,,,,61.683489155427516,
255010,66.35353500107702,,,,,,75.492,54.34879621988473
255015,,,,,,,75.91,59.206612896279175
255033,,70.24007766902503,,,74.048,,,
255035,,,,,75.772,,,
255036,,,,,,77.154,62.04810639326055,57.91104198662644
255043,,,,,,77.708,,
255049,,,,,,,74.602,56.98111704972935
255069,,,77.79145231475516,84.15,,,,
255072,,,,,,52.54109427872765,61.18208283510784,74.77199999999999
255074,81.99,,67.12204730066895,,,,62.09978668621183,
255094,,,,,,72.306,,
255098,,,,,78.43,,58.08889168577357,
255105,,,,,,77.126,,
255106,,83.98,,,,,,
255109,77.69,,60.921472290762964,,,,57.69330785048698,
255110,,78.32,,,,,,
255120,,,52.31577444131146,72.77,,,,
255125,,,81.524,,,,,
255135,,,,,,73.30199999999999,,
255136,,73.3,,,,,,
255137,,,78.388,61.46042830707864,,,,
255140,75.19,,,,,,50.69911664598203,
255144,,76.0,,,58.74953599541155,,,
255145,,,,79.83,,,,
255150,,,,,79.21600000000001,,58.91512675167394,
255154,,,,,73.966,,,
255155,,,,,,76.362,,
255158,,74.49,,,,,,
255160,,,,,,50.52896588833182,59.77597409228443,74.0
255161,,,52.37287066720782,48.17103580412174,72.334,,,
255169,,,,,,76.918,,
255174,,,,,,,75.08,56.40036666447785
255177,,,48.63157456525407,71.59,,,,
255185,76.89,,,,,,68.12816745725088,58.73615961218129
255196,,,72.258,56.80096430976396,,,,
255197,,,,,75.902,,,
255205,,,76.078,61.307831866520914,55.538386243464004,,,
255206,,,,,,76.19800000000001,,
255210,,,74.21000000000001,,,,,
255211,,74.98,,,,,,
255216,,,,,,,72.614,54.58872563298568
255217,,,,,,77.844,,
255222,50.66384018050841,,72.97200000000001,,,,,
255223,,,,,,82.404,60.51113004933801,
255233,79.24,,58.40803784842272,,,,64.23274331437668,
255241,71.72,,,,,66.7291573289877,50.95479445662613,
255245,,,,,,,72.886,54.89403056565351
255253,,,90.854,,,,,
255256,,75.7,,57.836435492903874,61.002720582945,,,
255258,58.75438411206832,,54.98441783899205,,,,73.298,
255268,75.0,,69.76038227617764,,,,,
255272,,,,,,,74.71304802919047,80.702
255273,,74.23,,57.55133521210283,,,,
255293,,,65.53958301173336,76.75,,,,
255297,,73.27,,,,,,
255307,,,,,,58.1766232775861,74.128,54.44937620245191
255310,,,,74.97,,,,
255312,,,,,,,73.094,53.21489053135187
255314,,,,,74.348,,,
255319,,,,,,75.752,,
255329,,,,,,72.662,63.20625167757107,
255333,,76.82,,,,,,
255335,,,,,56.778793332897735,,73.154,
255337,,,60.008918174115465,,49.84871245124993,,72.138,
255339,,,,,,,74.28099215255915,78.30799999999999
255341,65.07978455798802,,,,,,75.654,54.53185644520879
255343,,,78.20400000000001,,56.60312168968034,,,
255347,,,72.412,52.926035661149456,,,,
255352,52.03197028913129,,67.21029930810948,,,,73.67,
255360,72.55,,64.69114560284072,,,,,
255361,52.22518375212234,,,,,,77.536,55.69402345054243
255380,,,,78.35,,,,
255386,55.44274086883773,,73.742,,,,53.04242768626125,
255398,,,,,,74.634,,
255400,,76.11,,,,,,
255406,,77.78,,,,,,
255409,,,,,,77.764,,
255411,73.83,,52.91264502707711,,,,53.234197511035866,
255415,,,,,71.48599999999999,,50.68430511121483,
255416,,76.87,,,,,,
255420,,,,,,76.434,,
255427,,,,,,72.824,,
255434,79.71000000000001,,,,,,64.04620526418111,62.76128809243501
255436,77.18,,73.5516523127947,,,,,
255446,,,,,77.458,,55.571701810180386,
255449,,75.14,,,,,,
255451,,,,,75.554,,,
255454,,,,,74.84,,54.6169744639837,
255457,,,,,73.17,,,
255459,,,,,,77.616,66.87477873429995,59.971796828401835
255460,60.49987203006481,,,,,,79.154,61.989341686676326
255461,,,,,,76.13,,
255464,63.35287890697204,,64.21756766219339,,,,79.718,
255468,,,57.21387063005921,75.36,,,,
255471,,,57.03226241429316,80.36,,,,
255472,66.2817758566353,,,,,,79.938,
255474,55.53768670942317,,71.70400000000001,,,,54.35234276147918,
255475,63.91577560016482,,,,,,74.97373122394268,85.982
255483,,,,,,71.65,61.13661731882329,51.71986144681453
255487,57.02052756637601,,72.84207736360459,79.38,,,,
255500,,,58.77518220153231,77.84,,,,
255519,,,,,,74.024,,
255523,,,,,78.51599999999999,,,
255529,,,,,,79.166,,
255533,,82.87,,,,,,
255536,,76.46000000000001,,,,,,
255540,,,,,,73.122,,
255541,,,,,81.026,,,
255557,,76.42,,55.16058405810392,,,,
255558,,79.59,,78.38489099984861,,,,
255561,,,,,80.246,,,
255562,,,,,,73.676,,
255565,,,,,,,86.696,68.25827215588822
255566,,,59.15149083617153,83.08,,,,
255572,,,72.238,,,,,
255573,,76.53999999999999,,,,,,
255579,,,,,,75.686,,
255580,,,,,77.162,,,
255590,,,59.840465454273414,76.12,,,,
255607,,68.96378727666549,,,76.35,,,
255611,81.62,,,,,,66.93842843861574,57.21003624113794
255621,,,,,,,71.97200000000001,51.24042234290026
255634,,,,,81.69,,,
255637,,,74.542,54.95330963626928,,,,
255654,,84.68,,,65.7269773059639,,,
255684,,65.11584764329547,,75.64,,,,
255687,,80.44,,,,,,
255699,,,,,,54.952238912966706,76.456,55.36069864138572
255700,,,,,76.77,,61.342656000258486,
255703,,,74.18,56.7349953207132,,,,
255730,,57.05846289826965,,74.36,62.848853813835404,,,
255738,,,74.814,69.9247131083364,,,,
255742,60.74041623348837,,81.884,,,,,
255760,,,,,76.462,,,
255767,,,,,,75.568,,
255772,,,57.17277078706449,,,,73.862,
255773,,,,,,74.396,,
255776,,,73.15080620360504,75.94,,,,
255779,,,54.40421563996586,,63.20301781187528,,76.836,
255781,,,,,78.814,,,
255789,,,,,,,68.43974634112863,75.544
255798,,74.21000000000001,,,,,,
255817,,,,,76.78399999999999,,57.96167934022927,
255824,,76.64,,,,,,
255827,,78.65,,,,,,
255835,59.64409945867487,,59.50043351566271,,,,75.678,
255837,,75.53,,,,,,
255838,,76.77,,60.30876963211329,,,,
255839,,,,,,77.076,,
255850,,,,,68.01360669878906,,72.44,
255854,,80.42,,,,,,
255855,53.31719149852715,,77.132,,,,,
255866,54.1986518923476,,63.17106897727594,,,,76.94200000000001,
255868,,52.02096173211781,,,,72.17,,
255873,,77.7745491343928,,77.84,,,,
255876,,,,,,,79.714,58.19927420674307
255878,,,,,82.23,,,
255879,53.22525677026544,,68.03509275868686,76.41,,,,
255881,,,69.588,48.2423974133047,,,,
255886,,,,,76.06,,,
255891,,77.07,,,54.56091105868295,,,
255894,,,,,77.13,,64.12005682043453,
255896,,71.00999999999999,59.70390839561304,52.31034042461686,,,,
255913,,,74.408,59.1266565673352,,,,
255917,73.08,,,,,,67.47685363245624,56.096052819978205
255925,,,,,71.19773953453068,,82.206,
255928,58.5783299302764,,75.64009893807219,80.0,,,,
255930,,,73.264,54.27912346774461,,,,
255934,,,77.566,69.23284547729715,,,,
255940,,,71.806,50.761144497556295,,,,
255949,,,,72.89,,,,
255955,,,,,72.96000000000001,,,
255956,,76.12,,71.83384963730131,,,,
255963,,,76.62,71.66630415363072,,,,
255969,,,,,,76.782,,
255971,,,63.079062923544186,83.86,,,,
256008,,82.82,,,,,,
256018,,,,,,73.08,,
256024,,75.28999999999999,,,,,,
256033,,80.19,,,,,,
256035,,,,,,,78.65,60.905038334575146
256036,,,54.96932880577587,70.84,,,,
256040,,,,,73.252,,,
256044,,,,,77.30199999999999,,,
256047,,,,,,50.55664078494216,74.512,60.289978219678076
256051,,,80.178,,,,,
256058,,,,,72.28,,,
256059,,,,,,,77.512,61.34223464339504
256065,,,,,,74.124,,
256079,,,,89.83,,,,
256080,,,,,78.696,,,
256082,,74.96000000000001,,,,,,
256097,,,,,78.982,,,
256100,,,,,,72.592,,
256104,,,65.4751254002898,80.78999999999999,,,,
256107,,,,,83.568,,,
256110,52.40254556828581,,71.632,,,,,
256115,61.77352704865436,,80.342,,,,,
256118,,66.36741905402482,,77.87,,,,
256119,,,74.568,53.46809363843262,,,,
256127,,,,,,77.29,58.487061510192525,57.37268813799754
256149,,,54.74968115149407,76.09,,,,
256162,,73.61,,53.914939852392656,,,,
256164,,,45.088271476396336,,,70.134,,
256167,56.61596918330932,,75.118,,,,,
256170,58.02599005215383,,74.23400000000001,,,,,
256194,,,72.202,54.4998659755685,,,,
256196,,89.14,,,,,,
256197,,87.37,,,,,,
256199,,,,,,,76.126,54.67002633641043
256214,,,,,,74.644,,
256215,,74.48,,51.557915018535574,,,,
256216,,,,,74.55,,52.19396240217492,
256222,,76.31,,,,,,
256232,,74.18,,,,,,
256252,,76.38,,,,,,
256261,,83.64,,,,,,
256268,,,,,,79.296,,
256271,,76.05,,62.73317812884636,,,,
256281,,,,,80.848,,,
256282,59.40090072887158,,,,,,64.96733121330057,76.124
256287,78.12,,,,,61.47325121796722,64.91419786338659,
256292,,78.58202275421166,,81.16,,,,
256296,,71.74000000000001,,49.30244977345415,58.30637326033673,,,
256298,49.62116836946038,,73.116,,,,,
256306,72.89,,,,,,55.508326926493304,
256307,52.3740562801168,,,,,,67.43002615864211,75.72200000000001
256308,,75.77,,,,,,
256325,,84.0,,,,,,
256326,,,,,,51.25475628623728,76.182,59.37910342396617
256331,,,,,78.574,,65.45453443875444,
256341,,,79.894,59.51587309234715,58.68195768853556,,,
256343,,79.87,,,,,,
256358,,,56.14869604276474,72.45,,,,
256366,51.146815079661096,,,,,,71.96000000000001,51.98378322510777
256370,,,,,,71.75438341925769,80.676,
256380,,,53.44610061804621,,74.652,,53.82760186195202,
256383,,,,,,,77.438,62.220698280249685
256384,,74.72,,,,,,
256392,,,,,,72.244,,
256396,,74.28999999999999,,,,,,
256397,,,,,59.63763708430117,,67.20764967184701,76.638
256398,,,72.32,60.29341148089292,,,,
256402,79.85,,,,,,,
256406,,73.5,,,,,,
256417,,,53.56837382665537,,,,64.13021163684326,74.258
256420,,,,,,,83.156,66.02953690958672
256421,,,,,,,75.922,54.89949525075589
256426,,,,,,,74.644,53.31995045900025
256427,,,,,,,75.908,61.95294535866369
256429,,73.82,,,,,,
256435,,74.03,,,,,,
256439,,,,,72.162,,,
256441,,,64.35363834161923,78.9,,,,
256449,,74.74,,,,,,
256453,,,,,,77.17,,
256459,,79.54,,,,,,
256473,,72.91,,,,,,
256476,,,,,,,71.06965962152292,82.392
256481,,,,,,,73.888,53.535251054878785
256482,,72.78,,,,,,
256499,,71.00999999999999,,,,,,
256500,,80.68,,,69.71523810384406,,,
256501,,,74.642,,,,,
256502,78.39,,60.4156515177052,,,,65.05067940543988,
256507,,,,,,71.316,,
256508,,,,,,75.576,,
256510,,,,,72.566,,,
256516,,,,,,,89.368,73.2542868450382
256519,,73.13,,,,,,
256524,,,,,81.588,,,
256526,,,61.6383939676881,76.65,,,,
256528,,72.49,,,68.80945458053688,,,
256544,,62.777904398290815,,52.70205862013967,74.982,,,
256545,,,,,,73.708,66.34700218790783,55.5008457447274
256548,58.86737611620927,,,,,,81.02199999999999,64.52104161396339
256555,,74.55,,,59.30568514006764,,,
256556,,,,,74.644,,,
256564,,,,,,79.654,,
256578,50.973344213043845,,,,,,75.368,56.46663051296882
256598,73.64,,58.60367426051159,,,,58.74738065290936,
256602,74.95,,68.02813973511024,,,,,
256604,70.91,,,,,,,
256611,,78.02,,,,,,
256612,,,,,,85.272,,
256616,,,,,73.83,,,
256620,,,75.696,61.12400281941223,,,,
256630,91.27,,,,,,70.44510357955838,
256632,,,,,,,83.78,63.52460196380215
256634,73.14,,57.17900978186333,,,,58.59531411434661,
256658,,,,,,76.118,59.46835406131742,56.26365264101274
256666,,79.36,,,,,,
256669,,,,,,80.182,,
256674,78.69,,61.278856757522114,,,,58.7102835727469,
256675,,,,,,87.128,,
256688,83.56,,72.3690435428443,,,,62.96468856429121,
256689,51.093768995673,,,,,57.36161253332536,72.316,
256698,,,,,,,74.80799999999999,56.20119398646152
256705,,76.99000000000001,,,63.25310515441204,,,
256711,,,,,,72.792,66.1894462653976,
256725,79.02,,,,,,57.31221808936874,
256730,,72.39,,,67.79789603083617,,,
256731,,,,,,80.812,,
256735,,,,,76.734,,,
256738,,,,,,74.318,,
256741,,,75.134,56.529567245254434,,,,
256746,54.89169513638014,,,,,75.44800000000001,61.806943919221816,
256748,72.53999999999999,,,,,,63.44780912542913,52.812982085646475
256768,,,,,72.578,,,
256769,,,,,82.178,,,
256776,,,,,79.55799999999999,,,
256778,,,,,,78.968,,
256780,,77.8,,,,,,
256781,,,,,77.828,,,
256782,80.72,,,,,,,
256788,,,,,77.016,,,
256790,88.91999999999999,,,,,,,
256791,,,71.196,66.79711526533015,,,,
256799,,,,,,75.776,,
256800,80.1,,,,,,60.249933421926876,58.593043682254404
256809,,,70.762,,,,,
256819,,,73.89,,55.165662512417256,,55.01770912738534,
256831,,,,,78.572,,,
256846,,,,,73.612,,55.30048060270256,
256847,,,50.76332159807297,71.18,,,,
256849,53.98036345579052,,,,,75.432,,
256853,85.36,,67.63139896687244,,,,,
256854,,80.19,,,,,,
256855,,74.65,,,,,,
256856,,78.21000000000001,,,64.43708491246954,,,
256874,,,77.036,61.50663051355364,,,,
256885,,,,,,63.477460664227706,77.77,56.080601897568876
256887,,,54.728205035681135,,,,77.672,55.42055230172005
256890,,,75.634,63.89703925447281,,,,
256892,,76.68,,,,,,
256894,,,,,,,68.61928290356644,74.28
256898,,,,,74.126,,,
256899,,,,,,80.078,,
256902,55.7639813805033,,75.044,,,,56.503609150210345,
256903,,,,,,85.536,,
256933,59.083559331585136,,,,,,69.56938268246253,80.654
256934,,75.02338704736493,,72.62,,,,
256942,,64.86531575658863,,82.02,,,,
256944,71.2,,,,,60.177523803307324,51.837404376605726,
256948,73.77206113152047,,,,,,84.84,63.6502153644621
256949,79.8,,65.05146685300289,,,,59.6517862693204,
256952,,,,,73.636,,,
256954,,,,,77.47,,,
256958,82.94,,66.35758847091427,,,,,
256967,,74.47,,,,,,
256970,77.43,,,,,,61.629816560354115,56.152401055331765
256980,76.75999999999999,,,,,,60.685889106270366,59.995059933171476
256998,,,,,,74.102,,
257000,,77.58,,,,,,
257003,,75.27,,,,,,
257005,,76.46000000000001,,,,,,
257007,,,,,,70.924,54.13267522356389,50.102977454107965
257009,,,,,,70.788,49.78937712893102,
257019,,65.4814933397015,,,74.56,,,
257020,,,,,,79.75,,
257025,,,,,,,73.904,60.90604059662344
257031,,,,,,,70.08538808790516,75.146
257036,,57.78151122161371,,,73.316,,,
257043,,,,,,73.184,,
257051,,,,,72.94800000000001,,55.334665100362415,
257054,,74.35,,53.44383699692577,,,,
257057,,72.8601009633785,,83.78999999999999,,,,
257063,,,,,,,77.366,60.22580158374314
257067,,75.09,,,,,,
257068,,,,,75.334,,70.39544761468962,
257072,,63.28932495336914,,,77.006,,,
257073,,,,,,75.52112219448537,,83.556
257075,82.4,,,,,,61.34033131254574,
257080,,,,,,73.278,53.44212918696912,54.43610547066317
257081,,72.89,,,,,,
257084,,60.69105455389223,,79.33,,,,
257090,,82.26,,,,,,
257091,,74.75,,,,,,
257104,,,,,,73.44,51.0475647305135,
257105,,,,,72.074,,,
257111,,,,,,80.02,59.793136058229955,
257112,,,,,,53.023507725004436,78.074,61.0760348674024
257118,80.53,,,,,,64.49552447601556,63.31810671267831
257136,,,,,80.614,,,
257144,,,,,,74.134,,
257147,,75.21000000000001,,,,,,
